code,extended_name,rel_city_code,is_airport,state_code,rel_country_code,rel_region_code,city_name
abk,kabri dar/et,abk,y,,et,afric,kabri dar
abl,ambler/ak/us,abl,y,ak,us,namer,ambler
abm,bamaga/ql/au,abm,y,ql,au,austl,bamaga
abn,albina/sr,abn,y,,sr,samer,albina
abo,aboisso/ci,abo,y,,ci,afric,aboisso
abp,atkamba/pg,abp,y,,pg,austl,atkamba
abq,albuquerque/nm/us:intl,abq,y,nm,us,namer,albuquerque
abr,aberdeen/sd/us:aberdeen mnpl,abr,y,sd,us,namer,aberdeen
abs,abu simbel/eg,abs,y,,eg,afric,abu simbel
abt,al baha/sa:al aqiq,abt,y,,sa,meast,al baha
abu,atambua/id,abu,y,,id,seasi,atambua
abv,abuja/ng:international,abv,y,,ng,afric,abuja
abw,abau/pg,abw,y,,pg,austl,abau
abx,albury/ns/au,abx,y,ns,au,austl,albury
aby,albany/ga/us:dougherty county,aby,y,ga,us,namer,albany
abz,aberdeen/gb:dyce,abz,y,,gb,europ,aberdeen
aca,acapulco/mx:alvarez intl,aca,y,,mx,namer,acapulco
acb,bellaire/mi/us:antrim county,acb,y,mi,us,namer,bellaire
acc,accra/gh:kotoka,acc,y,,gh,afric,accra
acd,acandi/co,acd,y,,co,samer,acandi
ace,lanzarote/es,ace,y,,es,europ,lanzarote
ach,altenrhein/ch,ach,y,,ch,europ,altenrhein
aci,alderney/gb:the blaye,aci,y,,gb,europ,alderney
acj,anuradhapura/lk:anuradhapura,acj,y,,lk,asia,anuradhapura
ack,nantucket/ma/us:memorial,ack,y,ma,us,namer,nantucket
acl,aguaclara/co,acl,y,,co,samer,aguaclara
acm,arica/co,acm,y,,co,samer,arica
acn,ciudad ac/mx:ciudad acuna intl,acn,y,,mx,namer,ciudad acuna
aco,ascona/ch,aco,y,,ch,europ,ascona
acp,sahand/ir:sahand airport,acp,y,,ir,meast,sahand
acr,araracuara/co,acr,y,,co,samer,araracuara
acs,achinsk/ru,acs,y,,ru,euras,achinsk
act,waco/tx/us:waco mnpl,act,y,tx,us,namer,waco
acu,achutupo/pa,acu,y,,pa,camer,achutupo
acv,arcata/ca/us:eureka,acv,y,ca,us,namer,arcata
acx,xingyi/cn:xingyi,acx,y,,cn,asia,xingyi
acy,atlantic cty/nj/us:intl,aiy,y,nj,us,namer,atlantic cty
acz,zabol/ir:zabol airport,acz,y,,ir,meast,zabol
ada,adana/tr,ada,y,,tr,euras,adana
adb,izmir/tr:adnan menderes,izm,y,,tr,euras,izmir
adc,andakombe/pg,adc,n,,pg,austl,andakombe
add,addis ababa/et:bole,add,y,,et,afric,addis ababa
ade,aden/ye:international,ade,y,,ye,meast,aden
adf,adiyaman/tr:adiyaman,adf,y,,tr,euras,adiyaman
adg,adrian/mi/us:lenawee county,adg,y,mi,us,namer,adrian
adh,aldan/ru,adh,y,,ru,euras,aldan
adi,arandis/na,adi,y,,na,afric,arandis
adj,amman c/jo:civil marka airport,amm,y,,jo,meast,amman civil
adk,adak island/ak/us:adak island,adk,y,ak,us,namer,adak island
adl,adelaide/sa/au,adl,y,sa,au,austl,adelaide
adm,ardmore/ok/us:municipal,adm,y,ok,us,namer,ardmore
adn,andes/co,adn,y,,co,samer,andes
ado,andamooka/sa/au,ado,y,sa,au,austl,andamooka
adp,ampara/lk:ampara,adp,y,,lk,asia,ampara
adq,kodiak/ak/us:kodiak airport,adq,y,ak,us,namer,kodiak
adr,andrews/sc/us,adr,y,sc,us,namer,andrews
ads,dallas/tx/us:addison,dfw,y,tx,us,namer,dallas
adt,ada/ok/us,adt,y,ok,us,namer,ada
adu,ardabil/ir,adu,y,,ir,meast,ardabil
adv,andover/gb,adv,y,,gb,europ,andover
adw,camp springs/md/us:andrews afb,adw,y,md,us,namer,camp springs
adx,st andrews/gb:leuchars,adx,y,,gb,europ,st andrews
ady,alldays/za,ady,y,,za,afric,alldays
adz,san andres island/co,adz,y,,co,samer,san andres island
aea,abemama atoll/ki,aea,y,,ki,austl,abemama atoll
aed,aleneva/ak/us,aed,y,ak,us,namer,aleneva
aee,adareil/sd:adareil,aee,y,,sd,afric,adareil
aeg,aek godang/id,aeg,y,,id,seasi,aek godang
aeh,abecher/td,aeh,y,,td,afric,abecher
aei,algeciras/es,aei,y,,es,europ,algeciras
aek,aseki/pg,aek,y,,pg,austl,aseki
ael,albert lea/mn/us,ael,y,mn,us,namer,albert lea
aeo,aioun el atrouss/mr,aeo,y,,mr,afric,aioun el atrouss
aep,buenos aires/ba/ar:j. newbery,bue,y,ba,ar,samer,buenos aires
aer,adler sochi/ru,aer,y,,ru,euras,adler sochi
aes,aalesund/no:vigra,aes,y,,no,europ,aalesund
aet,allakaket/ak/us,aet,y,ak,us,namer,allakaket
aeu,abu musa/ir:abu musa airport,aeu,y,,ir,meast,abu musa
aex,alexandr/la/us:alexandria intl,aex,y,la,us,namer,alexandria
aey,akureyri/is,aey,y,,is,europ,akureyri
afa,san rafael/md/ar,afa,y,md,ar,samer,san rafael
afd,port alfred/za,afd,y,,za,afric,port alfred
aff,colorado springs/co/us:usaf ac,cos,y,co,us,namer,colorado springs
afi,amalfi/co,afi,y,,co,samer,amalfi
afk,ampara/lk:kondavattavan tank,adp,y,,lk,asia,ampara
afl,alta floresta/mt/br,afl,y,mt,br,samer,alta floresta
afn,jaffrey/nh/us:municipal,afn,y,nh,us,namer,jaffrey
afo,afton/wy/us:municipal,afo,y,wy,us,namer,afton
afr,afore/pg,afr,y,,pg,austl,afore
afs,zarafshan/uz,afs,y,,uz,euras,zarafshan
aft,afutara/sb:afutara aerodrome,aft,y,,sb,austl,afutara
afw,dallas/tx/us:ft worth alliance,dfw,y,tx,us,namer,dallas
afy,afyon/tr,afy,y,,tr,euras,afyon
afz,sabzevar/ir,afz,y,,ir,meast,sabzevar
aga,agadir/ma:al massira,aga,y,,ma,afric,agadir
agb,munich/de:augsburg muehlhausen,muc,y,,de,europ,munich
agc,pittsburgh/pa/us:allegheny cou,pit,y,pa,us,namer,pittsburgh
agd,anggi/id,agd,y,,id,seasi,anggi
age,wangerooge/de:flugplatz,age,y,,de,europ,wangerooge
agf,agen/fr:la garenne,agf,y,,fr,europ,agen
agg,angoram/pg,agg,y,,pg,austl,angoram
agh,angelholm/se:angelholm airport,agh,y,,se,europ,angelholm/helsingborg
agi,wageningen/sr,agi,y,,sr,samer,wageningen
agj,aguni/jp,agj,y,,jp,asia,aguni
agk,kagua/pg,agk,y,,pg,austl,kagua
agl,wanigela/pg,agl,y,,pg,austl,wanigela
agm,tasiilaq/gl,agm,y,,gl,europ,tasiilaq
agn,angoon/ak/us,agn,y,ak,us,namer,angoon
ago,magnolia/ar/us:municipal,ago,y,ar,us,namer,magnolia
agp,malaga/es,agp,y,,es,europ,malaga
agq,agrinion/gr,agq,y,,gr,europ,agrinion
agr,agra/in:kheria,agr,y,,in,asia,agra
ags,augusta/ga/us:bush field,ags,y,ga,us,namer,augusta
agt,ciudad del este/py:alejo garci,agt,y,,py,samer,ciudad del este
agu,aguascalientes/mx,agu,y,,mx,namer,aguascalientes
agv,acarigua/ve,agv,y,,ve,samer,acarigua
agw,agnew/ql/au,agw,y,ql,au,austl,agnew
agx,agatti island/in,agx,y,,in,asia,agatti island
agy,argyle downs/wa/au,agy,y,wa,au,austl,argyle downs
agz,aggeneys/za,agz,y,,za,afric,aggeneys
aha,okinawa/jp:naha afb,oka,y,,jp,asia,okinawa
ahb,abha/sa,ahb,y,,sa,meast,abha
ahc,herlong/ca/us:amedee aaf,ahc,y,ca,us,namer,herlong
ahd,ardmore/ok/us:downtown,adm,y,ok,us,namer,ardmore
ahe,ahe/pf,ahe,y,,pf,pacif,ahe
ahf,arapahoe/ne/us:municipal,ahf,y,ne,us,namer,arapahoe
ahh,amery/wi/us:municipal,ahh,y,wi,us,namer,amery
ahi,amahai/id,ahi,y,,id,seasi,amahai
ahl,aishalton/gy,ahl,y,,gy,samer,aishalton
ahm,ashland/or/us:sumner parker fi,ahm,y,or,us,namer,ashland
ahn,athens/ga/us,ahn,y,ga,us,namer,athens
aho,alghero/it:fertilia,aho,y,,it,europ,alghero
ahs,ahuas/hn,ahs,y,,hn,camer,ahuas
aht,amchitka/ak/us,aht,y,ak,us,namer,amchitka
ahu,al hoceima/ma:charif al idriss,ahu,y,,ma,afric,al hoceima
ahy,ambatolahy/mg,ahy,y,,mg,afric,ambatolahy
ahz,alpe d huez/fr,ahz,y,,fr,europ,alpe d huez
aia,alliance/ne/us,aia,y,ne,us,namer,alliance
aib,anita bay/ak/us,aib,y,ak,us,namer,anita bay
aic,airok/mh,aic,y,,mh,pacif,airok
aid,anderson/in/us:anderson mnpl,aid,y,in,us,namer,anderson
aie,aiome/pg,aie,y,,pg,austl,aiome
aif,assis/sp/br,aif,y,sp,br,samer,assis
aig,yalinga/cf,aig,y,,cf,afric,yalinga
aih,aiambak/pg,aih,n,,pg,austl,aiambak
aii,alisabieh/dj,aii,y,,dj,afric,alisabieh
aik,aiken/sc/us:municipal,aik,y,sc,us,namer,aiken
ail,ailigandi/pa,ail,y,,pa,camer,ailigandi
aim,ailuk island/mh,aim,y,,mh,pacif,ailuk island
ain,wainwright/ak/us,ain,y,ak,us,namer,wainwright
aio,atlantic/ia/us:municipal,aio,y,ia,us,namer,atlantic
aip,ailinglapalap isl/mh,aip,y,,mh,pacif,ailinglapalap isl
air,aripuana/mt/br,air,y,mt,br,samer,aripuana
ais,arorae island/ki,ais,y,,ki,austl,arorae island
ait,aitutaki/ck,ait,y,,ck,austl,aitutaki
aiu,atiu island/ck,aiu,y,,ck,austl,atiu island
aiv,aliceville/al/us:george downer,aiv,y,al,us,namer,aliceville
aiw,ai ais/na,aiw,y,,na,afric,ai ais
aiy,atlantic city/nj/us:bader fiel,aiy,y,nj,us,namer,atlantic city
aiz,kaiser lake ozark/mo/us:lee c,aiz,y,mo,us,namer,kaiser lake ozark
aja,ajaccio/fr:campo dell oro,aja,y,,fr,europ,ajaccio
ajf,jouf/sa,ajf,y,,sa,meast,jouf
aji,agri/tr,aji,y,,tr,euras,agri
ajj,akjoujt/mr,ajj,y,,mr,afric,akjoujt
ajk,araak/ir:araak,ajk,y,,ir,meast,araak
ajl,aizawl/in,ajl,y,,in,asia,aizawl
ajn,anjouan/km:ouani,ajn,y,,km,iocea,anjouan
ajo,aljouf/ye,ajo,y,,ye,meast,aljouf
ajr,arvidsjaur/se,ajr,y,,se,europ,arvidsjaur
ajs,abreojos/mx,ajs,y,,mx,namer,abreojos
aju,aracaju/se/br:aracaju,aju,y,se,br,samer,aracaju
ajy,agades/ne,ajy,y,,ne,afric,agades
aka,ankang/cn,aka,y,,cn,asia,ankang
akb,atka/ak/us,akb,y,ak,us,namer,atka
akc,akron canto/oh/us:akron fulton,cak,y,oh,us,namer,akron canton
akd,akola/in,akd,y,,in,asia,akola
ake,akieni/ga,ake,y,,ga,afric,akieni
akf,kufrah/ly,akf,y,,ly,afric,kufrah
akg,anguganak/pg,akg,y,,pg,austl,anguganak
akh,al k/sa:prince sultan air base,akh,y,,sa,meast,al kharj
aki,akiak/ak/us,aki,y,ak,us,namer,akiak
akj,asahikawa/jp,akj,y,,jp,asia,asahikawa
akk,akhiok/ak/us:akhiok spb,akk,y,ak,us,namer,akhiok
akl,auckland/nz:auckland,akl,y,,nz,austl,auckland
akm,zakouma/td,akm,y,,td,afric,zakouma
akn,king salmon/ak/us,akn,y,ak,us,namer,king salmon
ako,akron/co/us:washington co,ako,y,co,us,namer,akron
akp,anaktuvuk/ak/us,akp,y,ak,us,namer,anaktuvuk
akq,astraksetra/id:gunung batin,akq,y,,id,seasi,astraksetra
akr,akure/ng,akr,y,,ng,afric,akure
aks,auki/sb:gwaunaru'u,aks,y,,sb,austl,auki
akt,akrotiri/cy:akrotiri raf,akt,y,,cy,europ,akrotiri
aku,aksu/cn,aku,y,,cn,asia,aksu
akv,akulivik/qc/ca,akv,y,qc,ca,namer,akulivik
akw,aghajari/ir:aghajari,akw,y,,ir,meast,aghajari
akx,aktyubinsk/kz,akx,y,,kz,euras,aktyubinsk
aky,sittwe/mm:civil,aky,y,,mm,seasi,sittwe
ala,almaty/kz,ala,y,,kz,euras,almaty
alb,albany/ny/us:albany intl apt,alb,y,ny,us,namer,albany
alc,alicante/es,alc,y,,es,europ,alicante
ald,alerta/pe,ald,y,,pe,samer,alerta
ale,alpine/tx/us,ale,y,tx,us,namer,alpine
alf,alta/no,alf,y,,no,europ,alta
alg,algiers/dz:houari boumediene,alg,y,,dz,afric,algiers
alh,albany/wa/au,alh,y,wa,au,austl,albany
ali,alice/tx/us:international,ali,y,tx,us,namer,alice
alj,alexander bay/za:kortdoorn,alj,y,,za,afric,alexander bay
alk,asela/et,alk,y,,et,afric,asela
all,albenga/it,all,y,,it,europ,albenga
alm,alamogordo/nm/us:municipal,alm,y,nm,us,namer,alamogordo
aln,alton/il/us,aln,y,il,us,namer,alton
alo,waterloo/ia/us,alo,y,ia,us,namer,waterloo
alp,aleppo/sy:nejrab,alp,y,,sy,meast,aleppo
alq,alegrete/rs/br:federal,alq,y,rs,br,samer,alegrete
alr,alexandra/nz,alr,y,,nz,austl,alexandra
als,alamosa/co/us:municipal,als,y,co,us,namer,alamosa
alt,alenquer/pa/br,alt,y,pa,br,samer,alenquer
alu,alula/so,alu,y,,so,afric,alula
alv,andorra la vella/ad:heliport,alv,y,,ad,europ,andorra la vella
alw,walla walla/wa/us,alw,y,wa,us,namer,walla walla
alx,alexander city/al/us:tc russel,alx,y,al,us,namer,alexander city
aly,alexandria/eg:el nohza,aly,y,,eg,afric,alexandria
alz,alitak/ak/us:alitak spb,alz,y,ak,us,namer,alitak
ama,amarillo/tx/us:international,ama,y,tx,us,namer,amarillo
amb,ambilobe/mg,amb,y,,mg,afric,ambilobe
amc,am timan/td,amc,y,,td,afric,am timan
amd,ahmedabad/in,amd,y,,in,asia,ahmedabad
ame,alto molocue/mz,ame,y,,mz,afric,alto molocue
amf,ama/pg,amf,y,,pg,austl,ama
amg,amboin/pg,amg,y,,pg,austl,amboin
amh,arba mintch/et,amh,y,,et,afric,arba mintch
ami,mataram/id:selaparang,ami,y,,id,seasi,mataram
amj,almenara/mg/br,amj,y,mg,br,samer,almenara
amk,durango/co/us:animas airpark,dro,y,co,us,namer,durango
aml,puerto armuellas/pa,aml,y,,pa,camer,puerto armuellas
amm,amman/jo:queen alia,amm,y,,jo,meast,amman
amn,alma/mi/us:gratiot community,amn,y,mi,us,namer,alma
amo,mao/td,amo,y,,td,afric,mao
amp,ampanihy/mg,amp,y,,mg,afric,ampanihy
amq,ambon/id:pattimura,amq,y,,id,seasi,ambon
amr,arno/mh,amr,y,,mh,pacif,arno
ams,amsterdam/nl:schiphol,ams,y,,nl,europ,amsterdam
amt,amata/nt/au,amt,y,nt,au,austl,amata
amu,amanab/pg,amu,y,,pg,austl,amanab
amv,amderma/ru,amv,y,,ru,euras,amderma
amw,ames/ia/us,amw,y,ia,us,namer,ames
amx,ammaroo/nt/au,amx,y,nt,au,austl,ammaroo
amy,ambatomainty/mg,amy,y,,mg,afric,ambatomainty
amz,ardmore/nz,amz,y,,nz,austl,ardmore
ana,anaheim/ca/us,ana,y,ca,us,namer,anaheim
anb,anniston/al/us:county,anb,y,al,us,namer,anniston
anc,anchorage/ak/us:anchorage intl,anc,y,ak,us,namer,anchorage
and,anderson/sc/us,and,y,sc,us,namer,anderson
ane,angers/fr:marce,ane,y,,fr,europ,angers
anf,antofagasta/cl:cerro moreno,anf,y,,cl,samer,antofagasta
ang,angouleme/fr:brie-champniers,ang,y,,fr,europ,angouleme
anh,anuha island resort/sb,anh,y,,sb,austl,anuha island resort
ani,aniak/ak/us,ani,y,ak,us,namer,aniak
anj,zanaga/cg,anj,y,,cg,afric,zanaga
ank,ankara/tr:etimesgut,ank,y,,tr,euras,ankara
anl,andulo/ao,anl,y,,ao,afric,andulo
anm,antalaha/mg:antsirabato,anm,y,,mg,afric,antalaha
ann,annette island/ak/us,ann,y,ak,us,namer,annette island
ano,angoche/mz,ano,y,,mz,afric,angoche
anp,annapolis/md/us:lee,anp,y,md,us,namer,annapolis
anq,angola/in/us:tri state steuben,anq,y,in,us,namer,angola
anr,brussels/be:antwerp brussels n,bru,y,,be,europ,brussels
ans,andahuaylas/pe,ans,y,,pe,samer,andahuaylas
ant,st anton/at,ant,y,,at,europ,st anton
anu,antigua/ag:vc bird intl,anu,y,,ag,carib,antigua
anv,anvik/ak/us,anv,y,ak,us,namer,anvik
anw,ainsworth/ne/us,anw,y,ne,us,namer,ainsworth
anx,andenes/no,anx,y,,no,europ,andenes
any,anthony/ks/us,any,y,ks,us,namer,anthony
anz,angus downs/nt/au,anz,y,nt,au,austl,angus downs
aoa,aroa/pg,aoa,y,,pg,austl,aroa
aob,annanberg/pg,aob,y,,pg,austl,annanberg
aoc,altenburg/de:altenburg nobitz,aoc,y,,de,europ,altenburg
aod,abou deia/td,aod,y,,td,afric,abou deia
aoe,eskisehir/tr:anadolu universit,esk,y,,tr,euras,eskisehir
aog,anshan/cn,aog,y,,cn,asia,anshan
aoh,lima/oh/us:allen county,aoh,y,oh,us,namer,lima
aoi,ancona/it:falconara,aoi,y,,it,europ,ancona
aoj,aomori/jp,aoj,y,,jp,asia,aomori
aok,karpathos/gr,aok,y,,gr,europ,karpathos
aol,paso de los libres/cr/ar,aol,y,cr,ar,samer,paso de los libres
aon,arona/pg,aon,y,,pg,austl,arona
aoo,altoona/pa/us,aoo,y,pa,us,namer,altoona
aor,alor setar/my,aor,y,,my,seasi,alor setar
aos,amook/ak/us,aos,y,ak,us,namer,amook
aot,aosta/it:corrado gex airport,aot,y,,it,europ,aosta
aou,attopeu/la,aou,y,,la,seasi,attopeu
apa,denver/co/us:arapahoe co,den,y,co,us,namer,denver
apb,apolo/bo,apb,y,,bo,samer,apolo
apc,napa/ca/us:napa county,apc,y,ca,us,namer,napa
ape,san juan aposento/pe,ape,y,,pe,samer,san juan aposento
apf,naples/fl/us,apf,y,fl,us,namer,naples
apg,aberdeen/md/us:phillips aaf,apg,y,md,us,namer,aberdeen
aph,bowling green/va/us:camp a p h,aph,y,va,us,namer,bowling green
api,apiay/co,api,y,,co,samer,apiay
apk,apataki/pf,apk,y,,pf,pacif,apataki
apl,nampula/mz,apl,y,,mz,afric,nampula
apn,alpena/mi/us:county regional,apn,y,mi,us,namer,alpena
apo,apartado/co,apo,y,,co,samer,apartado
app,asapa/pg,app,y,,pg,austl,asapa
apq,arapiraca/al/br,apq,y,al,br,samer,arapiraca
apr,april river/pg,apr,y,,pg,austl,april river
aps,anapolis/go/br,aps,y,go,br,samer,anapolis
apt,jasper/tn/us:marion county,apt,y,tn,us,namer,jasper
apu,apucarana/pr/br,apu,y,pr,br,samer,apucarana
apv,apple valley/ca/us,apv,y,ca,us,namer,apple valley
apw,apia/ws:faleolo,apw,y,,ws,austl,apia
apx,arapongas/pr/br,apx,y,pr,br,samer,arapongas
apy,alto parnaiba/ma/br,apy,y,ma,br,samer,alto parnaiba
apz,zapala/ne/ar,apz,y,ne,ar,samer,zapala
aqa,araraquara/sp/br,aqa,y,sp,br,samer,araraquara
aqb,quiche/gt:quiche,aqb,y,,gt,camer,quiche
aqg,anqing/cn,aqg,y,,cn,asia,anqing
aqi,qaisumah/sa,aqi,y,,sa,meast,qaisumah
aqj,aqaba/jo:king hussein intl,aqj,y,,jo,meast,aqaba
aqm,ariquemes/ro/br,aqm,y,ro,br,samer,ariquemes
aqp,arequipa/pe:rodriguez ballon,aqp,y,,pe,samer,arequipa
aqs,saqani/fj,aqs,y,,fj,austl,saqani
aqy,alyeska/ak/us,aqy,y,ak,us,namer,alyeska
ara,new iberia/la/us:acadiana rgnl,ara,y,la,us,namer,new iberia
arb,ann arbor/mi/us:municipal,arb,y,mi,us,namer,ann arbor
arc,arctic village/ak/us,arc,y,ak,us,namer,arctic village
ard,alor island/id,ard,y,,id,seasi,alor island
are,arecibo/pr,are,y,,pr,carib,arecibo
arf,acaricuara/co,arf,y,,co,samer,acaricuara
arg,walnut ridge/ar/us,arg,y,ar,us,namer,walnut ridge
arh,arkhangelsk/ru,arh,y,,ru,euras,arkhangelsk
ari,arica/cl:chacalluta,ari,y,,cl,samer,arica
arj,arso/id,arj,y,,id,seasi,arso
ark,arusha/tz,ark,y,,tz,afric,arusha
arl,arly/bf,arl,y,,bf,afric,arly
arm,armidale/ns/au,arm,y,ns,au,austl,armidale
arn,stockholm/se:arlanda,sto,y,,se,europ,stockholm
aro,arboletas/co,aro,y,,co,samer,arboletas
arp,aragip/pg,arp,y,,pg,austl,aragip
arq,arauquita/co,arq,y,,co,samer,arauquita
arr,alto rio senguerr/cb/ar,arr,y,cb,ar,samer,alto rio senguerr
ars,aragarcas/go/br,ars,y,go,br,samer,aragarcas
art,watertown/ny/us,art,y,ny,us,namer,watertown
aru,aracatuba/sp/br,aru,y,sp,br,samer,aracatuba
arv,minocqua/wi/us:noble f lee,arv,y,wi,us,namer,minocqua
arw,arad/ro,arw,y,,ro,eeuro,arad
arx,asbury park/nj/us,arx,y,nj,us,namer,asbury park
ary,ararat/vi/au,ary,y,vi,au,austl,ararat
arz,n'zeto/ao,arz,y,,ao,afric,n'zeto
asa,assab/er,asa,y,,er,afric,assab
asb,ashgabad/tm:ashgabad,asb,y,,tm,euras,ashgabad
asc,ascension/bo,asc,y,,bo,samer,ascension
asd,andros town/bs,asd,y,,bs,carib,andros town
ase,aspen/co/us,ase,y,co,us,namer,aspen
asf,astrakhan/ru,asf,y,,ru,euras,astrakhan
asg,ashburton/nz,asg,y,,nz,austl,ashburton
ash,nashua/nh/us:boire field,ash,y,nh,us,namer,nashua
asi,georgetown/sh:wideawake field,asi,y,,sh,atlan,georgetown
asj,amami o shima/jp,asj,y,,jp,asia,amami o shima
ask,yamoussoukro/ci,ask,y,,ci,afric,yamoussoukro
asl,marshall/tx/us:harrison county,asl,y,tx,us,namer,marshall
asm,asmara/er:asmara international,asm,y,,er,afric,asmara
asn,talladega/al/us,asn,y,al,us,namer,talladega
aso,asosa/et,aso,y,,et,afric,asosa
asp,alice springs/nt/au,asp,y,nt,au,austl,alice springs
asq,austin/nv/us,asq,y,nv,us,namer,austin
asr,kayseri/tr,asr,y,,tr,euras,kayseri
ast,astoria/or/us,ast,y,or,us,namer,astoria
asu,asuncion/py:silvio pettirossi,asu,y,,py,samer,asuncion
asv,amboseli/ke,asv,y,,ke,afric,amboseli
asw,aswan/eg,asw,y,,eg,afric,aswan
asx,ashland/wi/us,asx,y,wi,us,namer,ashland
asy,ashley/nd/us,asy,y,nd,us,namer,ashley
asz,asirim/pg,asz,y,,pg,austl,asirim
ata,anta/pe,ata,y,,pe,samer,anta
atb,atbara/sd,atb,y,,sd,afric,atbara
atc,arthur's town/bs,atc,y,,bs,carib,arthur's town
atd,atoifi/sb,atd,y,,sb,austl,atoifi
ate,antlers/ok/us,ate,y,ok,us,namer,antlers
atf,ambato/ec:chachoan,atf,y,,ec,samer,ambato
atg,attock/pk,atg,y,,pk,asia,attock
ath,athens/gr:int e venizelosc,ath,y,,gr,europ,athens
ati,artigas/uy,ati,y,,uy,samer,artigas
atj,antsirabe/mg,atj,y,,mg,afric,antsirabe
atk,atqasuk/ak/us,atk,y,ak,us,namer,atqasuk
atl,atlanta/ga/us:hartsfield jacks,atl,y,ga,us,namer,atlanta
atm,altamira/pa/br,atm,y,pa,br,samer,altamira
atn,namatanai/pg,atn,y,,pg,austl,namatanai
ato,athens/oh/us:ohio university,ato,y,oh,us,namer,athens
atp,aitape/pg:airstrip,atp,y,,pg,austl,aitape
atq,amritsar/in:raja sansi,atq,y,,in,asia,amritsar
atr,atar/mr:mouakchott,atr,y,,mr,afric,atar
ats,artesia/nm/us,ats,y,nm,us,namer,artesia
att,atmautluak/ak/us,att,y,ak,us,namer,atmautluak
atu,attu island/ak/us:casco cove,atu,y,ak,us,namer,attu island
atv,ati/td,atv,y,,td,afric,ati
atw,appleton/wi/us:outagamie cty,atw,y,wi,us,namer,appleton
atx,atbasar/kz,atx,y,,kz,euras,atbasar
aty,watertown/sd/us,aty,y,sd,us,namer,watertown
atz,assiut/eg,atz,y,,eg,afric,assiut
aua,aruba/aw:reina beatrix,aua,y,,aw,carib,aruba
aub,itauba/mt/br,aub,y,mt,br,samer,itauba
auc,arauca/co,auc,y,,co,samer,arauca
aud,augustus downs/ql/au,aud,y,ql,au,austl,augustus downs
aue,abu rudeis/eg,aue,y,,eg,afric,abu rudeis
auf,auxerre/fr:auxerre branches,auf,y,,fr,europ,auxerre
aug,augusta/me/us,aug,y,me,us,namer,augusta
auh,abu dhabi/ae:abu dhabi intl,auh,y,,ae,meast,abu dhabi
aui,aua island/pg,aui,y,,pg,austl,aua island
auj,ambunti/pg,auj,y,,pg,austl,ambunti
auk,alakanuk/ak/us,auk,y,ak,us,namer,alakanuk
aul,aur island/mh,aul,y,,mh,pacif,aur island
aum,austin/mn/us,aum,y,mn,us,namer,austin
aun,auburn/ca/us,aun,y,ca,us,namer,auburn
auo,auburn/al/us:auburn opelika,auo,y,al,us,namer,auburn
aup,agaun/pg,aup,y,,pg,austl,agaun
auq,atuona/pf,auq,y,,pf,pacif,atuona
aur,aurillac/fr,aur,y,,fr,europ,aurillac
aus,austin/tx/us:bergstrom intl,aus,y,tx,us,namer,austin
aut,atauro/id,aut,y,,id,seasi,atauro
auu,aurukun mission/ql/au,auu,y,ql,au,austl,aurukun mission
auv,aumo/pg,auv,y,,pg,austl,aumo
auw,wausau/wi/us:wausau mnpl,auw,y,wi,us,namer,wausau
aux,araguaina/to/br,aux,y,to,br,samer,araguaina
auy,aneityum/vu,auy,y,,vu,austl,aneityum
auz,aurora/il/us:municipal airport,auz,y,il,us,namer,aurora
ava,an shun/cn:huang guo shu,ava,y,,cn,asia,an shun
avb,aviano/it,avb,y,,it,europ,aviano
avf,avoriaz/fr,avf,y,,fr,europ,avoriaz
avg,auvergne/nt/au,avg,y,nt,au,austl,auvergne
avi,ciego de avila/cu:maximo gomez,avi,y,,cu,carib,ciego de avila
avk,arvaikheer/mn,avk,y,,mn,asia,arvaikheer
avl,asheville/nc/us:regional aptc,avl,y,nc,us,namer,asheville
avn,avignon/fr:avignon caumont,avn,y,,fr,europ,avignon
avo,avon park/fl/us:municipal,avo,y,fl,us,namer,avon park
avp,scranton/pa/us:scranton intl,avp,y,pa,us,namer,scranton
avu,avu avu/sb,avu,y,,sb,austl,avu avu
avv,avalon/vi/au,mel,y,vi,au,austl,avalon
avw,tucson/az/us:marana regional,tus,y,az,us,namer,tucson
avx,catalina isla/ca/us:avalon bay,avx,y,ca,us,namer,catalina island
awa,awassa/et,awa,y,,et,afric,awassa
awb,awaba/pg,awb,y,,pg,austl,awaba
awd,aniwa/vu,awd,y,,vu,austl,aniwa
awe,alowe/ga,awe,y,,ga,afric,alowe
awh,awareh/et,awh,y,,et,afric,awareh
awk,wake island/um,awk,y,,um,pacif,wake island
awm,west memphis/ar/us:municipal,awm,y,ar,us,namer,west memphis
awn,alton downs/sa/au,awn,y,sa,au,austl,alton downs
awp,austral downs/nt/au,awp,y,nt,au,austl,austral downs
awr,awar/pg,awr,y,,pg,austl,awar
awz,ahwaz/ir,awz,y,,ir,meast,ahwaz
axa,anguilla/ai:wallblake,axa,y,,ai,carib,anguilla
axb,alexandria bay/ny/us,axb,y,ny,us,namer,alexandria bay
axc,aramac/ql/au,axc,y,ql,au,austl,aramac
axd,alexandroupolis/gr:demokritos,axd,y,,gr,europ,alexandroupolis
axe,xanxere/sc/br:xanxere,axe,y,sc,br,samer,xanxere
axg,algona/ia/us,axg,y,ia,us,namer,algona
axk,ataq/ye,axk,y,,ye,meast,ataq
axl,alexandria/nt/au,axl,y,nt,au,austl,alexandria
